time,btc__current_supply_native_units_value,btc__current_supply_native_units_type,btc__market_cap_usd_value,btc__market_cap_usd_type,btc__usd_4_00pm_new_york_price__index_value_value,btc__usd_4_00pm_new_york_price__index_value_type,btc__usd_11_00am_london_price__index_value_value,btc__usd_11_00am_london_price__index_value_type,eth__current_supply_native_units_value,eth__current_supply_native_units_type,eth__market_cap_usd_value,eth__market_cap_usd_type,eth__usd_11_00am_london_price__index_value_value,eth__usd_11_00am_london_price__index_value_type,eth__usd_4_00pm_new_york_price__index_value_value,eth__usd_4_00pm_new_york_price__index_value_type,usdc__usd_4_00pm_new_york_price__index_value_value,usdc__usd_4_00pm_new_york_price__index_value_type,usdc__usd_11_00am_london_price__index_value_value,usdc__usd_11_00am_london_price__index_value_type,usdc__current_supply_native_units_value,usdc__current_supply_native_units_type,usdc__market_cap_usd_value,usdc__market_cap_usd_type,usdt__usd_4_00pm_new_york_price__index_value_value,usdt__usd_4_00pm_new_york_price__index_value_type,usdt__usd_11_00am_london_price__index_value_value,usdt__usd_11_00am_london_price__index_value_type,xrp__current_supply_native_units_value,xrp__current_supply_native_units_type,xrp__usd_11_00am_london_price__index_value_value,xrp__usd_11_00am_london_price__index_value_type,xrp__usd_4_00pm_new_york_price__index_value_value,xrp__usd_4_00pm_new_york_price__index_value_type,xrp__market_cap_usd_value,xrp__market_cap_usd_type,ada__current_supply_native_units_value,ada__current_supply_native_units_type,ada__usd_11_00am_london_price__index_value_value,ada__usd_11_00am_london_price__index_value_type,ada__usd_4_00pm_new_york_price__index_value_value,ada__usd_4_00pm_new_york_price__index_value_type,ada__market_cap_usd_value,ada__market_cap_usd_type,sol__market_cap_estimated_usd_value,sol__market_cap_estimated_usd_type,sol__usd_11_00am_london_price__index_value_value,sol__usd_11_00am_london_price__index_value_type,sol__usd_4_00pm_new_york_price__index_value_value,sol__usd_4_00pm_new_york_price__index_value_type,doge__usd_4_00pm_new_york_price__index_value_value,doge__usd_4_00pm_new_york_price__index_value_type,doge__usd_11_00am_london_price__index_value_value,doge__usd_11_00am_london_price__index_value_type,doge__current_supply_native_units_value,doge__current_supply_native_units_type,doge__market_cap_usd_value,doge__market_cap_usd_type,trx__market_cap_usd_value,trx__market_cap_usd_type,trx__current_supply_native_units_value,trx__current_supply_native_units_type,trx__usd_4_00pm_new_york_price__index_value_value,trx__usd_4_00pm_new_york_price__index_value_type,trx__usd_11_00am_london_price__index_value_value,trx__usd_11_00am_london_price__index_value_type
2024-08-19,19742102.37,historical,1172910000000.0,historical,58993.4651,historical,58408.27204,historical,120288159.4,historical,316593000000.0,historical,2602.351491,historical,2607.525004,historical,0.999941387,historical,1.000206036,historical,25968679560.0,historical,25968540931.0,historical,1.000111566,historical,1.000793361,historical,99987226038.0,historical,0.583174425,historical,0.603699637,historical,59807557350.0,historical,35214745933.0,historical,0.332730831,historical,0.335932259,historical,11847342279.0,historical,67199360822.0,historical,142.2778002,historical,143.1313423,historical,0.100599524,historical,0.099942756,historical,145604000000.0,historical,14724328634.0,historical,14316311612.0,historical,100000000000.0,historical,0.141946663,historical,0.136524339,historical
2024-08-20,19742571.12,historical,1167250000000.0,historical,59455.50066,historical,60910.13979,historical,120290575.6,historical,310115000000.0,historical,2662.487979,historical,2601.162077,historical,1.000043412,historical,1.000021767,historical,25769662266.0,historical,25769802010.0,historical,1.000098552,historical,1.000376154,historical,99987222380.0,historical,0.609886216,historical,0.601548535,historical,59425585611.0,historical,35215614077.0,historical,0.343823722,historical,0.347088512,historical,12105284864.0,historical,66513281503.0,historical,146.5777127,historical,143.8775971,historical,0.104073034,historical,0.105231571,historical,145618000000.0,historical,15026451867.0,historical,16036328005.0,historical,100000000000.0,historical,0.157131044,historical,0.146105157,historical
2024-08-21,19743030.49,historical,1206950000000.0,historical,61301.98299,historical,59241.91598,historical,120292901.1,historical,316171000000.0,historical,2577.822431,historical,2641.889371,historical,1.0001756,historical,0.999957835,historical,25866511059.0,historical,25861757577.0,historical,1.000474805,historical,1.00015746,historical,99987218649.0,historical,0.596215452,historical,0.602376219,historical,59993227389.0,historical,35216285612.0,historical,0.351747267,historical,0.376080491,historical,12990022904.0,historical,66517022097.0,historical,141.3568011,historical,143.0665611,historical,0.106153668,historical,0.103768641,historical,145632000000.0,historical,15453655286.0,historical,15391556434.0,historical,100000000000.0,historical,0.157927155,historical,0.163766412,historical
2024-08-22,19743530.49,historical,1192400000000.0,historical,60298.84352,historical,60913.43481,historical,120295347.8,historical,315565000000.0,historical,2628.790508,historical,2605.552878,historical,0.999796789,historical,0.999899741,historical,25597557512.0,historical,25592086931.0,historical,1.000033076,historical,1.00025775,historical,99987215284.0,historical,0.600146661,historical,0.599078331,historical,59753584495.0,historical,35217029201.0,historical,0.367946437,historical,0.371087588,historical,13255365552.0,historical,66816825177.0,historical,142.989634,historical,142.8636005,historical,0.104920019,historical,0.106016147,historical,145645000000.0,historical,15341036221.0,historical,15556710280.0,historical,100000000000.0,historical,0.155238425,historical,0.154529354,historical
2024-08-23,19744042.99,historical,1265730000000.0,historical,63653.53379,historical,61157.38352,historical,120297748.5,historical,332752000000.0,historical,2671.287416,historical,2743.574769,historical,0.999761331,historical,0.999905845,historical,25735018304.0,historical,25732389120.0,historical,1.000417081,historical,1.000065467,historical,99987212458.0,historical,0.599402021,historical,0.60826319,historical,61138664038.0,historical,35219282704.0,historical,0.382227194,historical,0.3891204,historical,13763637805.0,historical,71385175855.0,historical,144.5757785,historical,149.7528837,historical,0.112969102,historical,0.106941703,historical,145659000000.0,historical,16483688481.0,historical,15857965209.0,historical,100000000000.0,historical,0.157817122,historical,0.155742521,historical
2024-08-24,19744521.12,historical,1264110000000.0,historical,64294.27029,historical,64317.91195,historical,120300216.0,historical,332270000000.0,historical,2772.71835,historical,2796.220204,historical,0.999870032,historical,0.999889729,historical,25779338426.0,historical,25775301472.0,historical,1.000365448,historical,1.000409683,historical,99987209276.0,historical,0.609823202,historical,0.62037376,historical,61254062993.0,historical,35219850764.0,historical,0.391983323,historical,0.399875116,historical,13867171642.0,historical,74561215838.0,historical,156.2622626,historical,161.2659092,historical,0.114511034,historical,0.112747024,historical,145673000000.0,historical,16365769468.0,historical,15882377818.0,historical,100000000000.0,historical,0.159620047,historical,0.160179023,historical
2024-08-25,19744936.74,historical,1273510000000.0,historical,64205.16161,historical,63887.31624,historical,120302704.1,historical,331812000000.0,historical,2753.480299,historical,2766.365272,historical,0.999923537,historical,0.999911319,historical,25736606232.0,historical,25736647406.0,historical,1.000445336,historical,1.000385019,historical,99987206645.0,historical,0.600275673,historical,0.600564146,historical,60159729426.0,historical,35220533430.0,historical,0.381397045,historical,0.386408703,historical,13604787494.0,historical,74372458774.0,historical,157.3492166,historical,159.204084,historical,0.109842363,historical,0.108946256,historical,145686000000.0,historical,16049371223.0,historical,16669571941.0,historical,100000000000.0,historical,0.164997733,historical,0.160160415,historical
2024-08-26,19745355.49,historical,1243630000000.0,historical,63442.70148,historical,63705.55323,historical,120305077.1,historical,323182000000.0,historical,2732.751571,historical,2687.769488,historical,0.999926618,historical,0.999854687,historical,25498448903.0,historical,25494680201.0,historical,1.000205317,historical,1.000135264,historical,99987203993.0,historical,0.596404157,historical,0.582061064,historical,58812397891.0,historical,35221437088.0,historical,0.379541832,historical,0.368255523,historical,12949375408.0,historical,73379377269.0,historical,159.8102665,historical,158.1018864,historical,0.105472795,historical,0.109130033,historical,145700000000.0,historical,15356199942.0,historical,16182842325.0,historical,100000000000.0,historical,0.164388839,historical,0.166790352,historical
2024-08-27,19745799.24,historical,1175820000000.0,historical,62043.05094,historical,62755.91963,historical,120307467.9,historical,296118000000.0,historical,2678.041275,historical,2585.751623,historical,0.99988768,historical,0.999866594,historical,25204003958.0,historical,25205368440.0,historical,0.999940552,historical,1.000147787,historical,99987200126.0,historical,0.587335846,historical,0.593385772,historical,56776855734.0,historical,35222594180.0,historical,0.364714087,historical,0.365084799,historical,12343249267.0,historical,68650816516.0,historical,156.8434145,historical,154.7586268,historical,0.104310237,historical,0.10497491,historical,145714000000.0,historical,14426803182.0,historical,15800251199.0,historical,100000000000.0,historical,0.162069303,historical,0.161318318,historical
2024-08-28,19746302.37,historical,1167020000000.0,historical,59243.91988,historical,59609.63811,historical,120309874.7,historical,304320000000.0,historical,2493.724705,historical,2516.239414,historical,0.99993363,historical,1.00003758,historical,25316565460.0,historical,25313058402.0,historical,1.00015096,historical,0.999756449,historical,99987197242.0,historical,0.575494175,historical,0.574110999,historical,57019081740.0,historical,35228093018.0,historical,0.353877583,historical,0.353331204,historical,12343728444.0,historical,67087447930.0,historical,146.5095531,historical,144.9948877,historical,0.099617552,historical,0.100257177,historical,145727000000.0,historical,14520837852.0,historical,15817247172.0,historical,100000000000.0,historical,0.157819533,historical,0.159332845,historical
2024-08-29,19746714.87,historical,1171770000000.0,historical,59390.82457,historical,59684.83554,historical,120312261.7,historical,304049000000.0,historical,2549.978004,historical,2529.536261,historical,0.999840736,historical,1.000103493,historical,25441477655.0,historical,25439109280.0,historical,1.000112892,historical,1.000339529,historical,99987194672.0,historical,0.573028682,historical,0.563193358,historical,56134493816.0,historical,35228600514.0,historical,0.364012934,historical,0.354222498,historical,12529260314.0,historical,65212523045.0,historical,145.5011445,historical,140.3759293,historical,0.099198132,historical,0.100721453,historical,145741000000.0,historical,14620469133.0,historical,15996359927.0,historical,100000000000.0,historical,0.160546968,historical,0.159285236,historical
2024-08-30,19747158.62,historical,1167910000000.0,historical,58860.70678,historical,59575.68488,historical,120314685.7,historical,304010000000.0,historical,2524.265914,historical,2508.623206,historical,0.999841065,historical,0.999914529,historical,25520428448.0,historical,25518435255.0,historical,0.999812178,historical,1.000058052,historical,99987191478.0,historical,0.563408634,historical,0.561492449,historical,56668677433.0,historical,35230921888.0,historical,0.358610276,historical,0.345628941,historical,12227982562.0,historical,64391759037.0,historical,139.7523014,historical,136.1360058,historical,0.100287483,historical,0.10158364,historical,145755000000.0,historical,14815723458.0,historical,15990962505.0,historical,100000000000.0,historical,0.159225723,historical,0.161111085,historical
2024-08-31,19747617.99,historical,1164320000000.0,historical,58873.575,historical,58919.55981,historical,120317181.7,historical,302405000000.0,historical,2515.301829,historical,2498.49256,historical,0.999927633,historical,0.999946608,historical,25502292359.0,historical,25502756433.0,historical,1.000011839,historical,0.999971416,historical,99987162211.0,historical,0.566707134,historical,0.567178468,historical,56589902157.0,historical,35231717394.0,historical,0.345791508,historical,0.346597038,historical,12152248612.0,historical,63042226474.0,historical,136.4695066,historical,134.8993001,historical,0.101240077,historical,0.100646943,historical,145768000000.0,historical,14762830072.0,historical,15769897329.0,historical,100000000000.0,historical,0.157671067,historical,0.157095128,historical
2024-09-01,19748061.74,historical,1132530000000.0,historical,58418.28562,historical,58255.41735,historical,120319688.7,historical,291889000000.0,historical,2485.664012,historical,2496.928267,historical,0.999926572,historical,0.999840574,historical,25493252492.0,historical,25491825360.0,historical,0.999940759,historical,0.999766652,historical,99987159283.0,historical,0.55920106,historical,0.558654521,historical,54745687817.0,historical,35232631493.0,historical,0.344117906,historical,0.339802307,historical,11675477841.0,historical,60057127705.0,historical,131.5238411,historical,134.8199187,historical,0.098887025,historical,0.099502628,historical,145782000000.0,historical,13903144366.0,historical,15549135242.0,historical,100000000000.0,historical,0.156409045,historical,0.156549319,historical
2024-09-02,19748583.62,historical,1168310000000.0,historical,58460.87196,historical,58133.64592,historical,120321858.1,historical,305450000000.0,historical,2486.432445,historical,2523.39977,historical,0.99993837,historical,1.000090246,historical,25504153031.0,historical,25503675834.0,historical,1.000043652,historical,0.999229582,historical,99987156574.0,historical,0.550600753,historical,0.565087389,historical,56761374312.0,historical,35234521932.0,historical,0.329049319,historical,0.331248616,historical,11842559840.0,historical,63014170935.0,historical,130.2114692,historical,133.0611984,historical,0.097778892,historical,0.09640343,historical,145796000000.0,historical,14452261829.0,historical,15408535172.0,historical,100000000000.0,historical,0.154107142,historical,0.156353934,historical
2024-09-03,19749049.24,historical,1138290000000.0,historical,57987.67836,historical,58889.30232,historical,120324262.4,historical,293568000000.0,historical,2503.161255,historical,2453.897645,historical,0.999916507,historical,0.999970651,historical,25356845262.0,historical,25354400850.0,historical,0.999672064,historical,0.999786851,historical,99987153906.0,historical,0.569721898,historical,0.563944258,historical,55919800451.0,historical,35236141217.0,historical,0.328976961,historical,0.323748517,historical,11264322595.0,historical,59797451961.0,historical,133.688195,historical,131.1887205,historical,0.097714625,historical,0.09914316,historical,145809000000.0,historical,14137181115.0,historical,15047998663.0,historical,100000000000.0,historical,0.151175648,historical,0.152572511,historical
2024-09-04,19749521.12,historical,1146130000000.0,historical,57914.71943,historical,56679.97313,historical,120326458.3,historical,295152000000.0,historical,2397.144764,historical,2448.36081,historical,0.999810956,historical,1.000010132,historical,25591590426.0,historical,25589934238.0,historical,0.99979806,historical,0.999867583,historical,99987151445.0,historical,0.554073935,historical,0.557374603,historical,55853978823.0,historical,35236967460.0,historical,0.322908036,historical,0.322582293,historical,11407760388.0,historical,62418685124.0,historical,129.9452723,historical,133.0213615,historical,0.097966128,historical,0.096456079,historical,145823000000.0,historical,14309116765.0,historical,14995040956.0,historical,100000000000.0,historical,0.149595479,historical,0.150387188,historical
